houestype,area,unitprice,orientation,floor,zhuangxiucd,estate,region,street,yearbuilt
3室2厅2卫,90,15556,南,中层（共11层）,精装修,国浩·白屿林,渝北,中央公园,2023
3室2厅2卫,99.76,8220,南北,中层（共8层）,精装修,招商雍璟城,渝北,空港,2020
3室2厅2卫,124.34,11259,南,高层（共32层）,精装修,天邻风景,渝北,加州新牌坊,无
3室2厅2卫,112.91,20813,南北,中层（共33层）,精装修,龙湖两江新宸森屿,渝北,礼嘉,2017
4室0厅2卫,165.28,16033,南,中层（共22层）,精装修,公园大道,渝北,中央公园,无
3室2厅1卫,121.94,14761,南,中层（共13层）,毛坯,保利堂悦,南岸,茶园新区,2017
3室2厅2卫,88,16136,南,中层（共8层）,毛坯,天地源·玖玺香都,九龙坡,巴国城,2023
3室2厅2卫,99,15758,南,高层（共15层）,精装修,保利时区,渝北,悦来,2022
4室2厅2卫,123.28,11924,东,高层（共31层）,精装修,绿地新里樱园,江北,寸滩,2020
9室3厅7卫,499.4,30036,南,底层地上层数（共2层）,中装修,保利国际高尔夫花园别墅,渝北,汽博中心,2013
4室2厅2卫,133,23684,南,中层（共31层）,精装修,约克郡汀兰,渝北,照母山,无
3室2厅2卫,99.7,9930,南,低层（共23层）,毛坯,中国摩香山花园,渝北,空港,2018
3室2厅2卫,152.89,23219,南,中层（共8层）,豪华装修,龙湖源著北区,江北,南桥寺,2018
4室2厅2卫,146.01,11643,南北,低层（共8层）,精装修,荣盛华府一期,南岸,茶园新区,2018
4室2厅3卫,133,14808,南,中层（共7层）,毛坯,保利堂悦,南岸,茶园新区,2017
3室2厅2卫,101,13663,南,低层（共32层）,精装修,光华可乐小镇,江北,南桥寺,2012
3室2厅2卫,97.25,19743,南,高层（共31层）,精装修,金茂国际生态新城,渝北,中央公园,2020
4室2厅2卫,133.3,18380,东南,高层（共16层）,毛坯,龙湖景粼玖序,渝北,中央公园,2017
4室2厅2卫,133,12406,南北,中层（共12层）,精装修,荣盛华府一期,南岸,茶园新区,2019
3室2厅2卫,109.2,18773,东北,底层（共46层）,简装修,龙湖两江新宸森屿,渝北,礼嘉,2018
4室2厅2卫,140.28,18534,南,中层（共13层）,毛坯,龙湖昱湖壹号枋园,渝北,礼嘉,有
6室3厅6卫,515.68,56236,东,底层地上层数（共4层）,精装修,约克郡壹号湖畔别墅,渝北,照母山,
4室2厅2卫,100.36,11558,南,中层（共15层）,精装修,保利时区,渝北,悦来,2023
5室2厅3卫,154.79,12985,东,低层（共48层）,精装修,龙湖两江新宸森屿,渝北,礼嘉,有
4室2厅3卫,140.15,30325,东,顶层（共8层）,精装修,香港置地壹号半岛,渝北,照母山,无
3室2厅2卫,95.8,10438,南北,中层（共7层）,毛坯,协信城立方玺院,沙坪坝,大学城,有
3室2厅2卫,145,14207,南,低层（共8层）,毛坯,中交中央公园雅颂,渝北,中央公园,2018
3室2厅1卫,86.57,11436,南,低层（共18层）,精装修,瀚学融府,渝北,龙兴,2017
2室2厅1卫,77,15584,南,低层（共31层）,精装修,佳华北宸里,渝北,黄泥磅,无
4室2厅2卫,127,15906,南,低层（共31层）,毛坯,重庆·中交城,九龙坡,蟠龙,2020
2室1厅1卫,73.18,8609,南北,高层（共33层）,精装修,协信城立方,沙坪坝,大学城,有
4室2厅2卫,120,19167,南北,中层（共7层）,毛坯,龙湖悠山香庭,渝北,礼嘉,2010
3室2厅2卫,169.95,8120,南北,中层（共32层）,精装修,帝景名苑,南岸,铜元局,2004
3室2厅1卫,84,14643,南,中层（共31层）,毛坯,鲁能城中央公馆,渝北,中央公园,2018
2室1厅1卫,67,13284,南,底层（共23层）,精装修,万科锦尚,九龙坡,渝州路,2016
4室2厅2卫,138.9,14327,南,底层（共9层）,毛坯,中南玖宸,北碚,蔡家,2018
3室2厅2卫,122,20082,西北,低层（共46层）,精装修,寰宇天下,江北,江北嘴,无
4室2厅2卫,100,11000,南北,高层（共8层）,毛坯,保利麓谷林语,南岸,南山,2021
4室2厅2卫,128,19531,南,低层（共9层）,精装修,中粮中央公园瑞府,渝北,中央公园,2021
3室2厅2卫,101,11881,南,高层（共32层）,精装修,光华可乐小镇,江北,南桥寺,2018
4室2厅2卫,141,14894,南,高层（共8层）,毛坯,中交中央公园雅颂,渝北,中央公园,2018
3室2厅1卫,96.53,15436,南北,低层（共30层）,精装修,龙湖九里峰景,渝北,礼嘉,2020
3室2厅2卫,82,12805,南,高层（共15层）,毛坯,居然雅素里,渝北,农业园区,2020
4室2厅2卫,189,13175,南,高层（共11层）,毛坯,首创禧瑞山河,南岸,茶园新区,2021
4室2厅2卫,139,17914,南,中层（共17层）,毛坯,东原春风印江滨,南岸,铜元局,2023
2室2厅1卫,92,11304,南,中层（共27层）,豪华装修,金科空港城,渝北,空港,2018
4室2厅2卫,117,8974,南北,中层（共17层）,精装修,招商雍璟城,渝北,空港,2020
4室2厅3卫,173,20231,北,高层（共7层）,精装修,香港置地壹江郡,渝北,大竹林,2019
5室3厅5卫,276.21,19188,南,底层地上层数（共4层）,毛坯,万科悦府,渝北,照母山,2015
4室2厅3卫,178,28933,西北,低层（共8层）,精装修,香港置地壹号半岛,渝北,照母山,无
3室2厅2卫,99,16263,南北,中层（共18层）,精装修,卓越天元,南岸,南坪,2023
4室2厅2卫,127.64,10968,东西,中层（共7层）,毛坯,中交漫山,南岸,茶园新区,2017
4室2厅2卫,145.03,13652,南北,高层（共12层）,毛坯,九阙府洋房,南岸,南岸其他,2020
3室2厅2卫,90,17778,南,高层（共8层）,精装修,万科璞园,渝北,中央公园,2020
3室2厅2卫,95,18526,南,中层（共8层）,毛坯,越秀悦映湖山,渝北,中央公园,2023
3室2厅2卫,112.44,11829,南,顶层（共31层）,毛坯,华侨城云溪别院一期,渝北,礼嘉,有
3室2厅2卫,88,16136,南,中层（共8层）,毛坯,天地源·玖玺香都,九龙坡,巴国城,2023
4室2厅2卫,134,13806,南北,中层（共6层）,精装修,协信城立方,沙坪坝,大学城,有
4室2厅4卫,373.62,18736,东,底层地上层数（共3层）,毛坯,新江与城天越,渝北,大竹林,2017
2室2厅1卫,64.03,8746,南北,低层（共33层）,精装修,协信城立方二期,沙坪坝,大学城,有
4室2厅3卫,119.14,21236,南,底层地上层数（共3层）,毛坯,俊峰·山万里,沙坪坝,石井坡,2020
3室2厅2卫,100,11500,南,低层（共16层）,精装修,招商雍璟城,渝北,空港,2018
2室1厅1卫,59.97,15841,南,中层（共35层）,精装修,煌华晶萃城,江北,观音桥,2010
3室2厅2卫,89,16742,南北,中层（共18层）,精装修,卓越天元,南岸,南坪,2023
3室2厅2卫,99,21818,南,高层（共13层）,精装修,中海映溪臺,渝北,花卉园,2021
3室2厅2卫,98.25,10076,南,高层（共11层）,精装修,千威先生的洋房,渝北,空港,2017
3室2厅2卫,99,21515,南,中层（共13层）,精装修,中海映溪臺,渝北,花卉园,2022
4室2厅2卫,142.16,18852,南,底层地上层数（共8层）,精装修,世茂珺悦府,渝北,照母山,2023
4室2厅2卫,167.38,19118,南,中层（共22层）,毛坯,鲁能星城五街区,渝北,龙头寺,2011
2室1厅1卫,80.43,9723,西北,中层（共34层）,精装修,金科阳光小镇,九龙坡,中梁山,2013
3室2厅2卫,84.5,18817,南,低层（共33层）,精装修,保利观澜三期,江北,江北嘴,无
3室2厅1卫,99,20707,西南,低层（共32层）,精装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,2018
5室2厅2卫,175.9,19329,东,底层地上层数（共3层）,精装修,华侨城天澜美墅,渝北,礼嘉,
4室2厅3卫,184.14,15477,北,中层（共31层）,豪华装修,棕榈泉悦江国际,渝北,悦来,有
4室2厅2卫,125,15920,南,低层（共17层）,毛坯,东原春风印江滨,南岸,铜元局,2023
4室2厅2卫,115,13826,南,中层（共8层）,毛坯,荣盛华府一期,南岸,茶园新区,2018
5室2厅2卫,143,13287,南北,底层（共6层）,毛坯,协信城立方,沙坪坝,大学城,有
3室2厅2卫,94.25,19098,西北,低层（共31层）,精装修,金茂国际生态新城,渝北,中央公园,2018
2室2厅1卫,79.84,17285,东南,高层（共44层）,精装修,恒大中央广场,江北,江北嘴,2019
4室2厅2卫,140.28,18534,南,中层（共13层）,毛坯,龙湖昱湖壹号枋园,渝北,礼嘉,有
4室2厅3卫,142,16197,南,顶层（共8层）,毛坯,龙湖春屿江岸,北碚,蔡家,2020
4室2厅2卫,178.2,18799,南,高层（共10层）,精装修,龙湖九里晴川二期龙湖揽境,渝北,礼嘉,2020
1室0厅1卫,48.01,14580,南,底层（共12层）,毛坯,高科雲汀,渝北,龙头寺,2021
3室2厅2卫,99,13636,南北,中层（共8层）,毛坯,雅居乐滨爵府,渝北,礼嘉,2022
3室2厅1卫,81,17037,东,底层（共1层）,精装修,龙湖时代天街,渝中,大坪,2018
3室1厅1卫,86,15349,南北,低层（共23层）,精装修,万科锦尚,九龙坡,渝州路,2016
3室2厅2卫,108,10926,东北,中层（共34层）,精装修,春语江山,渝中,两路口,2013
4室3厅3卫,265,15019,东,底层地上层数（共3层）,毛坯,嘉景湾·嘉悦台别墅,渝北,礼嘉,2020
3室2厅2卫,99.53,20094,北,低层（共32层）,精装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,2018
3室2厅2卫,102.27,10071,南,中层（共27层）,精装修,金科空港城,渝北,空港,2018
3室2厅1卫,92.21,12905,北,低层（共25层）,简装修,协信星都会,渝北,照母山,有
4室2厅2卫,167,21138,南,中层（共45层）,精装修,凯德九章,渝北,冉家坝,2019
3室2厅2卫,142.19,12589,南,中层（共4层）,毛坯,保利堂悦芷若园,南岸,茶园新区,2018
2室2厅2卫,125.21,24359,南,中层（共66层）,精装修,观音桥1号,江北,观音桥,2017
4室2厅2卫,133,12180,西南,高层（共12层）,毛坯,荣盛华府一期,南岸,茶园新区,2017
3室2厅2卫,95.14,11457,南,中层（共18层）,精装修,瀚学融府,渝北,龙兴,2017
3室2厅2卫,111,13333,西北,中层（共32层）,精装修,富悦果岭,渝北,人和,无
4室2厅2卫,125,19200,南,高层（共8层）,精装修,万科璞园,渝北,中央公园,2023
2室2厅1卫,76,11184,南,高层（共32层）,精装修,光华可乐小镇,江北,南桥寺,2018
3室2厅2卫,99,12121,南,中层（共27层）,毛坯,重庆·中交城,九龙坡,蟠龙,2022
4室2厅2卫,133,12030,南,低层（共12层）,简装修,荣盛华府一期,南岸,茶园新区,2017
3室2厅2卫,91.48,10035,东,中层（共8层）,精装修,招商雍璟城,渝北,空港,2020
4室2厅2卫,127.2,13758,南,高层（共8层）,精装修,建发云著,北碚,蔡家,2020
4室2厅2卫,131.43,19782,东南,中层（共16层）,精装修,御璟湖山璟时北,渝北,礼嘉,无
4室2厅2卫,142.59,19637,东,底层地上层数（共3层）,毛坯,恒大御景半岛,渝北,照母山,2016
3室2厅2卫,127.91,16261,南,低层（共32层）,精装修,鲁能星城九街区,渝北,龙头寺,2009
3室1厅1卫,85.23,14197,东南,低层（共24层）,简装修,万科锦尚,九龙坡,渝州路,2016
5室2厅2卫,247.17,13756,南,底层地上层数（共1层）,毛坯,东原旭辉江山樾别墅,渝北,礼嘉,2020
4室2厅2卫,122,17213,南,高层（共8层）,毛坯,北辰·香麓,渝北,中央公园,2021
4室2厅3卫,231,17273,南北,中层（共38层）,毛坯,江北嘴·公园里,渝北,龙头寺,2023
6室2厅4卫,297.9,17959,南,底层地上层数（共3层）,毛坯,华侨城天澜美墅,渝北,礼嘉,2019
3室2厅1卫,83,17470,北,高层（共40层）,精装修,融景城臻苑,江北,建东路,2018
3室2厅2卫,121,20413,东,中层（共33层）,精装修,龙湖春森彼岸,江北,北滨路,无
3室2厅2卫,118.64,15846,西南,高层（共48层）,精装修,龙湖两江新宸森屿,渝北,礼嘉,无
3室2厅2卫,145,30690,南,底层地上层数（共3层）,精装修,高科江澜二期,渝北,礼嘉,
4室2厅3卫,179,16089,南北,中层（共6层）,毛坯,保利天珺,渝北,中央公园,2020
3室2厅2卫,97.77,8694,南,高层（共16层）,毛坯,招商雍璟城,渝北,空港,2018
3室2厅2卫,184.38,26033,东,中层（共17层）,精装修,寰宇天下,江北,江北嘴,无
3室2厅2卫,118,18220,东,中层（共8层）,精装修,龙湖景粼玖序,渝北,中央公园,有
3室2厅2卫,108,15731,西北,高层（共30层）,精装修,融侨城二期花样派,南岸,铜元局,2014
7室2厅2卫,999.3,27819,西,底层地上层数（共3层）,毛坯,新江与城天奕,渝北,大竹林,2018
6室2厅5卫,361.84,20727,南,底层地上层数（共3层）,毛坯,约克郡壹号湖畔别墅,渝北,照母山,2018
3室2厅2卫,112.98,12126,南,高层（共33层）,精装修,绿地新里樱园,江北,寸滩,2020
3室2厅3卫,215,16744,南,底层（共17层）,精装修,龙湖景粼玖序,渝北,中央公园,2018
3室2厅2卫,131.75,17457,北,高层（共48层）,毛坯,鲁能星城六街区,渝北,龙头寺,2012
4室2厅2卫,124,22581,南,高层（共9层）,精装修,中粮中央公园瑞府,渝北,中央公园,2022
4室2厅2卫,135,17407,南北,高层（共15层）,毛坯,中粮天悦壹号,江北,石马河,2022
2室2厅1卫,98.56,16132,北,高层（共45层）,精装修,恒大御龙天峰,江北,北滨路,无
3室2厅2卫,169.49,20060,南,底层地上层数（共1层）,毛坯,象屿两江御府,渝北,照母山,2016
4室2厅2卫,156.37,17267,东,中层（共18层）,精装修,龙湖昱湖壹号萃峯,渝北,礼嘉,有
3室2厅2卫,90,12000,南,中层（共15层）,毛坯,保利时区,渝北,悦来,2020
6室2厅3卫,319.3,14720,南,底层地上层数（共1层）,毛坯,万科颐府,渝北,照母山,2018
3室2厅2卫,108,19074,南北,顶层（共9层）,毛坯,华宇·御璟首玺,渝北,中央公园,2020
3室2厅2卫,90,14000,南,高层（共8层）,精装修,建发·书香府,北碚,蔡家,2023
3室2厅1卫,95,10842,南,高层（共33层）,简装修,中交中央公园和颂,渝北,中央公园,2018
4室2厅2卫,155.4,16924,东南,中层（共48层）,精装修,龙湖两江新宸森屿,渝北,礼嘉,有
3室2厅2卫,88,16136,南,中层（共8层）,毛坯,天地源·玖玺香都,九龙坡,巴国城,2023
3室2厅2卫,101.9,15211,南,中层（共8层）,毛坯,林山郡,渝北,礼嘉,2020
2室2厅1卫,67.76,9298,南北,低层（共31层）,精装修,协信城立方,沙坪坝,大学城,有
4室2厅2卫,121,10413,东南,中层（共9层）,毛坯,金科博翠园,南岸,茶园新区,2017
3室2厅2卫,90.53,15244,南,高层（共8层）,毛坯,北辰·香麓,渝北,中央公园,2020
3室2厅2卫,101,8119,南,高层（共27层）,毛坯,北城空港天地,渝北,空港,2018
4室2厅3卫,228.04,17015,东南,低层（共44层）,毛坯,万科御澜道·滨江组团,江北,江北嘴,2017
3室2厅2卫,92,15652,南,中层（共18层）,精装修,万科星光都会,九龙坡,石坪桥,2023
3室2厅1卫,105.79,12194,北,低层（共32层）,精装修,鲁能星城十街区,江北,江北嘴,2009
4室2厅2卫,148.16,23961,北,高层（共31层）,精装修,巴蜀俊秀,渝中,一号桥,2017
4室2厅3卫,177.68,34331,西北,底层（共8层）,毛坯,香港置地壹号半岛,渝北,照母山,2020
4室2厅2卫,331,15106,东,高层（共29层）,毛坯,鲁能泰山7号,渝北,中央公园,2019
3室2厅2卫,101,17723,南,顶层（共6层）,精装修,中央公园悦府,渝北,中央公园,2020
4室2厅2卫,115,13913,南,高层（共8层）,精装修,荣盛华府一期,南岸,茶园新区,无
3室2厅2卫,89,15955,北,中层（共8层）,精装修,象屿光海,渝北,中央公园,2023
3室2厅2卫,87,17816,南,底层（共8层）,毛坯,越秀悦映湖山,渝北,中央公园,2023
3室2厅2卫,119.23,17613,西北,中层（共27层）,精装修,中国铁建西派城,江北,海尔路,无
3室2厅2卫,115.72,19876,南,中层（共45层）,中装修,中海紫御江山熙岸,江北,江北嘴,无
2室2厅1卫,78,16923,南,低层（共43层）,精装修,恒大中央广场,江北,江北嘴,无
5室1厅3卫,268,21828,东,底层地上层数（共3层）,毛坯,龙湖悠山郡别墅,渝北,礼嘉,2018
3室2厅1卫,78,10513,南,中层（共33层）,毛坯,首地江山赋,渝北,悦来,无
3室2厅2卫,96.19,13307,南,中层（共5层）,毛坯,新山和悦,渝北,回兴,2020
5室2厅3卫,208,20673,南北,底层（共3层）,毛坯,嘉景湾,渝北,礼嘉,2019
3室2厅2卫,99,15455,南,底层（共2层）,精装修,保利时区,渝北,悦来,2020
2室2厅1卫,67.78,8852,南北,高层（共31层）,精装修,协信城立方,沙坪坝,大学城,有
2室2厅1卫,89.27,13442,东北,中层（共33层）,精装修,渝州新都,渝中,大坪,2007
3室2厅2卫,120,11750,东南,低层（共34层）,精装修,嘉华鑫城,渝中,大坪,2008
3室2厅2卫,99,15051,南,中层（共8层）,毛坯,天地源·玖玺香都,九龙坡,巴国城,2020
3室2厅2卫,95,17895,南,高层（共8层）,毛坯,重庆中央公园悦府,渝北,中央公园,2023
3室2厅2卫,103.4,10832,南,低层（共27层）,中装修,金科空港城,渝北,空港,2018
4室2厅2卫,102,19412,南,低层（共8层）,毛坯,万科璞园,渝北,中央公园,2022
2室1厅1卫,75,16667,东,高层（共38层）,精装修,英利国际广场,渝中,大坪,无
4室2厅2卫,170,20588,东南,高层（共27层）,精装修,中国铁建西派城,江北,海尔路,无
4室2厅2卫,168,22083,南,中层（共50层）,精装修,凯德九章,渝北,冉家坝,2020
2室1厅1卫,73.18,8609,南北,高层（共33层）,精装修,协信城立方,沙坪坝,大学城,有
4室2厅2卫,101.72,11306,南,高层（共33层）,精装修,桥达蓝湾半岛,渝北,空港,2018
4室2厅3卫,239,18828,西北,低层（共43层）,精装修,中海天钻,江北,五里店,无
3室2厅2卫,130,14462,南,中层（共8层）,毛坯,中交中央公园雅颂,渝北,中央公园,2018
3室2厅2卫,102,18529,南北,高层（共8层）,精装修,万科璞园,渝北,中央公园,2023
5室2厅3卫,180.69,18817,南,底层地上层数（共3层）,毛坯,华侨城岚溪云墅,渝北,礼嘉,2020
5室2厅5卫,455.28,39097,西南,高层（共28层）,豪华装修,长嘉汇四期,南岸,涂山路,无
3室2厅2卫,86,21279,南,中层（共13层）,精装修,中海映溪臺,渝北,花卉园,2020
